Lect_vs_Lect,Distance
Akajeru vs. Thado Chin,2.47769919198892
Akajeru vs. Thai,2.932962406146
Akajeru vs. Thakali,4.72485024996651
Akajeru vs. Thangmi,1.76337550323079
Akajeru vs. Thulung,2.36532923705643
Akajeru vs. Tibetan,4.59727645426793
Akajeru vs. Toda,4.0596299491347
Akajeru vs. Tsat,2.52086185851673
Akajeru vs. Tsez,4.12540552349517
Akajeru vs. Tshangla,1.54010675559543
Akajeru vs. Tulu,4.36865858693855
Akajeru vs. Tundra Nenets,4.07755461625239
Akajeru vs. Tuvinian,4.06694640457986
Akajeru vs. Udihe,4.09512028816367
Akajeru vs. Uighur,4.31367460206962
Akajeru vs. Vaagri Booli,4.22222462774878
Akajeru vs. Vach-Vasjugan,4.083148886486
Akajeru vs. Varhadi-Nagpuri,4.25689016485426
Akajeru vs. Vietnamese,3.43085567219277
Akajeru vs. Waddar,4.67761401638814
Akajeru vs. Wambule,2.520021724439
Akajeru vs. Wayu,1.76642913568086
Akajeru vs. Welsh,3.1355612856752
Akajeru vs. West Yugur,1.7813536495592
Akajeru vs. Western Armenian,5.28245188515302
Akajeru vs. Western Magar,4.59105114749283
Akajeru vs. Western Muya,5.11120976058473
Akajeru vs. Western Ong-Be,2.43934535395442
Akajeru vs. Western Parbate Kham,3.20480443798276
Akajeru vs. Western Puroik,3.76183127350412
Akajeru vs. Western Tamang,2.61999308028351
Akajeru vs. Western Xiangxi Miao,4.24329285514005
Akajeru vs. Westphalic,4.17060283254678
Akajeru vs. Wu Chinese,2.71293636933661
Akajeru vs. Wuding-Luquan Yi,3.1827610317573
Akajeru vs. Wutunhua,4.67482748683762
Akajeru vs. Yakkha,2.82952086249967
Akajeru vs. Yerong-Southern Buyang,2.66865580163355
Akajeru vs. Yongbei Zhuang,2.71218492568024
Akajeru vs. Youle Jinuo,3.16956364544127
Akajeru vs. Yue Chinese,4.67664843981037
Akajeru vs. Zaiwa,4.79795427681478
Akajeru vs. Zauzou,3.38743745059177
Akajeru vs. Zbu,5.49586666242532
Akajeru vs. Zeme Naga,2.56143834023773
Amdo Tibetan vs. Amdo Tibetan,0
Amdo Tibetan vs. Angami Naga,3.48408785404306
Amdo Tibetan vs. Ao Naga,4.26166273228693
Amdo Tibetan vs. Archi,3.07088594722514
Amdo Tibetan vs. Aromanian,6.37642853282257
Amdo Tibetan vs. Arpitan,3.49888420846578
Amdo Tibetan vs. Arvanitika Albanian,2.63898828853435
Amdo Tibetan vs. Asho Chin,2.67056714188795
Amdo Tibetan vs. Assamese,2.13893088226932
Amdo Tibetan vs. Asturian-Leonese-Cantabrian,5.14193497135755
Amdo Tibetan vs. Atong (India),1.79156025364453
Amdo Tibetan vs. Avar,2.87680241607162
Amdo Tibetan vs. Baba Malay,2.11964866346883
Amdo Tibetan vs. Badaga,1.94693019043004
Amdo Tibetan vs. Bagvalal,3.09362212991396
Amdo Tibetan vs. Bantawa,1.64814600188603
Amdo Tibetan vs. Basque,3.41775724976761
Amdo Tibetan vs. Betta Kurumba,2.25208774210978
Amdo Tibetan vs. Bezhta,3.58742581383619
Amdo Tibetan vs. Bih,3.2815364585178
Amdo Tibetan vs. Bisu,2.7790025274758
Amdo Tibetan vs. Biyo,3.556817322408
Amdo Tibetan vs. Bodo-Mech,2.55765176889429
Amdo Tibetan vs. Bolyu,3.50139769179605
Amdo Tibetan vs. Bonan,1.63527979787241
Amdo Tibetan vs. Budukh,2.75712399483886
Amdo Tibetan vs. Bugan,4.01455060087222
Amdo Tibetan vs. Bujhyal,2.23716844059193
Amdo Tibetan vs. Bulo Stieng,2.0554792559
Amdo Tibetan vs. Bunan,2.69069540706554
Amdo Tibetan vs. Burmese,3.6936675015932
Amdo Tibetan vs. Burushaski,2.34686373034615
Amdo Tibetan vs. Cao Miao,3.74421231499533
Amdo Tibetan vs. Catalan,4.12830563385257
Amdo Tibetan vs. Central Bai,4.21541001644395
Amdo Tibetan vs. Central Chong,2.933533900328
Amdo Tibetan vs. Central Hongshuihe Zhuang,4.00012780614141
Amdo Tibetan vs. Central Khmer,4.58419678948438
Amdo Tibetan vs. Chak,5.11474337395984
Amdo Tibetan vs. Chintang,1.85773343891465
Amdo Tibetan vs. Chitwania Tharu,2.44609490156422
Amdo Tibetan vs. Chong of Chanthaburi,2.64572076340154
Amdo Tibetan vs. Chothe,2.69294666352721
Amdo Tibetan vs. Chukchi,1.98352026941325
Amdo Tibetan vs. Chut,2.79140095460502
Amdo Tibetan vs. Chuvash,2.67709299097104
Amdo Tibetan vs. Cosao,3.51634789807467
Amdo Tibetan vs. Cypriot Arabic,2.91860697301631
Amdo Tibetan vs. Daai Chin,3.92576427561115
Amdo Tibetan vs. Dagur,2.03914827090131
Amdo Tibetan vs. Daman-Diu Portuguese,3.36348687278373
Amdo Tibetan vs. Dandami Maria,2.50815880802841
Amdo Tibetan vs. Danish,2.92752484934584
Amdo Tibetan vs. Daohua,4.06695829756722
Amdo Tibetan vs. Dari,2.85177120939711
Amdo Tibetan vs. Darma,2.46933020601212
Amdo Tibetan vs. Deori,2.81562889358522
Amdo Tibetan vs. Dhimal,1.97928924282817
Amdo Tibetan vs. Dhivehi,2.30178628459975
Amdo Tibetan vs. Domari,1.40607997514225
Amdo Tibetan vs. Dongxiang,1.1496654401816
Amdo Tibetan vs. Duhumbi,1.71630084117201
Amdo Tibetan vs. Dumi,2.33499647431151
Amdo Tibetan vs. Dungan,4.44529894156927
Amdo Tibetan vs. Duoluo Gelao,3.92719887801829
Amdo Tibetan vs. Dutch,2.08601301030667
Amdo Tibetan vs. Dzongkha,1.59882843534273
Amdo Tibetan vs. E,3.60566651900793
Amdo Tibetan vs. Eastern Katu,2.21898620082498
Amdo Tibetan vs. Eastern Kayah,3.76699141470456
Amdo Tibetan vs. Eastern Magar,3.31491904999874
Amdo Tibetan vs. Eastern Newari,2.20188048085691
Amdo Tibetan vs. Eastern Panjabi,3.45677640164202
Amdo Tibetan vs. Eastern Tamang,2.92757270297623
Amdo Tibetan vs. Enu,4.13967843790712
Amdo Tibetan vs. Ersu,3.83584795614232
Amdo Tibetan vs. Estonian Swedish,3.48282189683709
Amdo Tibetan vs. Evenki,2.2027742242716
Amdo Tibetan vs. Forest Enets,4.66237321400187
Amdo Tibetan vs. French,4.55884965728298
Amdo Tibetan vs. Friulian,2.58700077545006
Amdo Tibetan vs. Galo,2.80038786742326
Amdo Tibetan vs. Gan Chinese,4.2864485760892
Amdo Tibetan vs. Gata',2.56194140439993
Amdo Tibetan vs. Georgian,5.56550903855011
Amdo Tibetan vs. German,4.84774622247022
Amdo Tibetan vs. Gheg Albanian,3.17414566430561
Amdo Tibetan vs. Gilaki,2.20074786258033
Amdo Tibetan vs. Godoberi,5.03451936526528
Amdo Tibetan vs. Godwari,2.99850438786851
Amdo Tibetan vs. Gujarati,2.84102135437985
Amdo Tibetan vs. Gurani,2.7400600313477
Amdo Tibetan vs. Hakka Chinese,5.13187826265469
Amdo Tibetan vs. Halbi,2.60209972959796
Amdo Tibetan vs. Halh Mongolian,5.05309469248137
Amdo Tibetan vs. Hills Karbi,3.2304580198435
Amdo Tibetan vs. Hindi,1.71575255307974
Amdo Tibetan vs. Hinuq,2.5225323658346
Amdo Tibetan vs. Hmong Njua,3.4268455529526
Amdo Tibetan vs. Hokkaido Ainu,1.99518846299889
Amdo Tibetan vs. Honi,3.83093094444018
Amdo Tibetan vs. Hui Chinese,4.04770632426751
Amdo Tibetan vs. Hungarian,2.84441496779892
Amdo Tibetan vs. Icelandic,3.19949414463545
Amdo Tibetan vs. Ingrian,3.31465458982643
Amdo Tibetan vs. Irula of the Nilgiri,2.302500393801
Amdo Tibetan vs. Italian,2.8380994490724
Amdo Tibetan vs. Iu Mien,3.57912808103578
Amdo Tibetan vs. Japanese,2.65163553430659
Amdo Tibetan vs. Japhug,1.91948588980839
Amdo Tibetan vs. Jarawa (India),1.8555005581111
Amdo Tibetan vs. Jejueo,3.43217652431724
Amdo Tibetan vs. Jennu Kurumba,1.58143713302676
Amdo Tibetan vs. Jerung,2.78492377620296
Amdo Tibetan vs. Jinyu Chinese,4.74797268326285
Amdo Tibetan vs. Jiongnai Bunu,2.95352577930335
Amdo Tibetan vs. Kabardian,3.66539116928504
Amdo Tibetan vs. Kadar,2.64047259284403
Amdo Tibetan vs. Kado,2.59607706751156
Amdo Tibetan vs. Kaduo,3.40414854649715
Amdo Tibetan vs. Kashmiri,2.09261782032805
Amdo Tibetan vs. Kathmandu Valley Newari,2.47786403000582
Amdo Tibetan vs. Katso,4.74940232289499
Amdo Tibetan vs. Kayan Lahwi,3.60312544068298
Amdo Tibetan vs. Kazakh,2.50564321751631
Amdo Tibetan vs. Kelantan-Pattani Malay,1.88183623673467
Amdo Tibetan vs. Ket,3.9647948525674
Amdo Tibetan vs. Khams Tibetan,3.16847551130043
Amdo Tibetan vs. Khasi,1.68830470562903
Amdo Tibetan vs. Khezha Naga,3.87531547859213
Amdo Tibetan vs. Khinalug,3.2197067122422
Amdo Tibetan vs. Khmu,2.42316643241524
Amdo Tibetan vs. Kirghiz,2.31075467604103
Amdo Tibetan vs. Kirmanjki,2.75603441057727
Amdo Tibetan vs. Kman,4.09080137303876
Amdo Tibetan vs. Kodava,1.63533814246681
Amdo Tibetan vs. Koi,2.1445516747162
Amdo Tibetan vs. Koireng,3.21758535436941
Amdo Tibetan vs. Komi-Zyrian,2.42795426086813
Amdo Tibetan vs. Konda-Dora,2.44273660331826
Amdo Tibetan vs. Konkan Marathi,1.65091509901227
Amdo Tibetan vs. Korean,3.08335534535547
Amdo Tibetan vs. Korku,1.83947207036129
Amdo Tibetan vs. Korra Koraga,1.46044501187033
Amdo Tibetan vs. Koryak,1.92190740909975
Amdo Tibetan vs. Kotia-Adivasi Oriya-Desiya,1.82157690726842
Amdo Tibetan vs. Kucong,3.99296736035905
Amdo Tibetan vs. Kui (India),1.72069333749453
Amdo Tibetan vs. Kumaoni,2.51646707415005
Amdo Tibetan vs. Kumarbhag Paharia,3.27657068378326
Amdo Tibetan vs. Kumyk,2.76591484168356
Amdo Tibetan vs. Kurtokha,2.93349409471694
Amdo Tibetan vs. Kuy,2.00739844183776
Amdo Tibetan vs. Kyerung,2.61217770559484
Amdo Tibetan vs. Lachi,4.94435221469955
Amdo Tibetan vs. Ladino,3.55605914326874
Amdo Tibetan vs. Lahu,5.18710897317799
Amdo Tibetan vs. Lak,2.95695811482877
Amdo Tibetan vs. Lakkia,3.97471632668175
Amdo Tibetan vs. Lambadi,1.52905948509397
Amdo Tibetan vs. Lamjung-Melamchi Yolmo,2.56309314653347
Amdo Tibetan vs. Lao,2.98239786101748
Amdo Tibetan vs. Lashi,3.54718826586766
Amdo Tibetan vs. Laven,2.00480682425484
Amdo Tibetan vs. Laz,2.33296453964566
Amdo Tibetan vs. Leh Ladakhi,1.48892767787444
Amdo Tibetan vs. Lepcha,2.62717318282349
Amdo Tibetan vs. Lhomi,2.77905706499137
Amdo Tibetan vs. Liangmai Naga,3.67581405655708
Amdo Tibetan vs. Limbu,1.0940148005422
Amdo Tibetan vs. Lisu,4.08563994506975
Amdo Tibetan vs. Longchuan Achang,3.42892164525128
Amdo Tibetan vs. Macedonian,2.36699178135132
Amdo Tibetan vs. Maithili,4.08716903779062
Amdo Tibetan vs. Malacca-Batavia Portuguese Creole,3.53406732676835
Amdo Tibetan vs. Malavedan,1.45468790783297
Amdo Tibetan vs. Malayalam,2.05468044415468
Amdo Tibetan vs. Manchu,3.19134120071538
Amdo Tibetan vs. Mandarin Chinese,3.46563292309163
Amdo Tibetan vs. Mang,3.86812690674027
Amdo Tibetan vs. Mangghuer,1.33225939514039
Amdo Tibetan vs. Manipuri,2.42143173182066
Amdo Tibetan vs. Mao Naga,4.27073772275075
Amdo Tibetan vs. Maonan,2.52507368131033
Amdo Tibetan vs. Maram Naga,2.44313873053739
Amdo Tibetan vs. Marathi,2.14000907936385
Amdo Tibetan vs. Marwari (India),2.83728692415377
Amdo Tibetan vs. Mewati,1.82696237171494
Amdo Tibetan vs. Milang,4.49117430998308
Amdo Tibetan vs. Min Bei Chinese,4.61476545188882
Amdo Tibetan vs. Min Nan Chinese,4.46662524683766
Amdo Tibetan vs. Miyako,4.22989285471546
Amdo Tibetan vs. Mlabri,4.42464204763803
Amdo Tibetan vs. Modern Greek,3.07521890336153
Amdo Tibetan vs. Moken,2.15512530343665
Amdo Tibetan vs. Mon,2.44844360931854
Amdo Tibetan vs. Mongghul,2.40172597678995
Amdo Tibetan vs. Moyon,2.642286790522
Amdo Tibetan vs. Muduga,1.37278945911242
Amdo Tibetan vs. Mulam,3.26412216262233
Amdo Tibetan vs. Mundari,2.13716428356757
Amdo Tibetan vs. Nanai,3.91486070878066
Amdo Tibetan vs. Narua,3.70434047362788
Amdo Tibetan vs. Naukan Yupik,2.01552573718747
Amdo Tibetan vs. Negidal,2.01435789737798
Amdo Tibetan vs. Neo-Mandaic,3.53670211715395
Amdo Tibetan vs. Nepali,2.33284976457521
Amdo Tibetan vs. Nganasan,2.18996096062335
Amdo Tibetan vs. Nihali,1.54732316793466
Amdo Tibetan vs. Nimadi,3.10233647220993
Amdo Tibetan vs. Nocte Naga,2.44376558195329
Amdo Tibetan vs. North Azerbaijani,2.96763362499151
Amdo Tibetan vs. North-Central Dargwa,2.82260141522208
Amdo Tibetan vs. Northeastern Thai,2.95319215916424
Amdo Tibetan vs. Northern Jinghpaw,3.35241522685083
Amdo Tibetan vs. Northern Pashto,2.84617492429242
Amdo Tibetan vs. Northern Pinghua,4.40130521958251
Amdo Tibetan vs. Northern Pumi,3.29426183896882
Amdo Tibetan vs. Northern Thai,2.81331448746574
Amdo Tibetan vs. Northern Yukaghir,2.09102872581807
Amdo Tibetan vs. Northwestern Kolami,3.09196745059798
Amdo Tibetan vs. Nung (Myanmar),3.83830235359491
Amdo Tibetan vs. Nuristani Kalasha,1.68197909205948
Amdo Tibetan vs. Nyahkur,1.57421890825896
Amdo Tibetan vs. Odia,3.17892630132569
Amdo Tibetan vs. Oki-No-Erabu,2.903738415298
Amdo Tibetan vs. Oroch,3.59100122604286
Amdo Tibetan vs. Ostfränkisch,6.18470883807338
Amdo Tibetan vs. Pa-Hng,2.56775715494089
Amdo Tibetan vs. Pacoh,2.14417720534704
Amdo Tibetan vs. Paite Chin,4.84907230573581
Amdo Tibetan vs. Pela,3.36733598867972
Amdo Tibetan vs. Peripheral Mongolian,2.9551197878045
Amdo Tibetan vs. Phom Naga,3.04289024174771
Amdo Tibetan vs. Piemontese,2.25772145401577
Amdo Tibetan vs. Pite Saami,1.75454667846627
Amdo Tibetan vs. Pnar,1.67375447329972
Amdo Tibetan vs. Pontic,2.08407593520285
Amdo Tibetan vs. Portuguese,3.34007139257323
Amdo Tibetan vs. Pu-Xian Chinese,3.98988898656651
Amdo Tibetan vs. Purik-Sham-Nubra,1.93837839518193
Amdo Tibetan vs. Pwo Eastern Karen,2.74011210444368
Amdo Tibetan vs. Rabha,3.52380788015956
Amdo Tibetan vs. Rajbanshi,3.14702963879137
Amdo Tibetan vs. Ravula,1.93832698014577
Amdo Tibetan vs. Russia Buriat,2.36295527514129
Amdo Tibetan vs. Russian,4.42567051928777
Amdo Tibetan vs. Rutul,2.7542360960778
Amdo Tibetan vs. Sadri,2.35268547536361
Amdo Tibetan vs. Sadu,3.23782630527493
Amdo Tibetan vs. Sakha,2.397402519716
Amdo Tibetan vs. Sangkong,2.59406196750224
Amdo Tibetan vs. Sani,3.57773442624767
Amdo Tibetan vs. Santali,2.97481811296838
Amdo Tibetan vs. Saurashtra,1.89066565985275
Amdo Tibetan vs. Sedang,2.88317798660285
Amdo Tibetan vs. Selkup,1.88989877526636
Amdo Tibetan vs. Semelai,1.90284690444323
Amdo Tibetan vs. Shixing,3.79901097152492
Amdo Tibetan vs. Sholaga,1.49793379161385
Amdo Tibetan vs. Sichuan Yi,3.20234782439773
Amdo Tibetan vs. Sikkimese,3.09472724150996
Amdo Tibetan vs. Sindhi,1.31895589750562
Amdo Tibetan vs. Sinhala,4.72498993432315
Amdo Tibetan vs. Situ,2.21790474927405
Amdo Tibetan vs. Solu-Khumbu Sherpa,2.72859202917778
Amdo Tibetan vs. Sora,2.5344306842965
Amdo Tibetan vs. South Azerbaijani,1.86400899306918
Amdo Tibetan vs. South Wa,2.96191653853138
Amdo Tibetan vs. Southeast Pashayi,3.44211028667639
Amdo Tibetan vs. Southern Altai,2.14913607025523
Amdo Tibetan vs. Southern Amami-Oshima,3.14099641929709
Amdo Tibetan vs. Southern Jinghpaw,2.93165441045025
Amdo Tibetan vs. Southern Pashto,3.27236483183844
Amdo Tibetan vs. Southern Pumi,3.71723450739103
Amdo Tibetan vs. Southern Qiang,4.58977038816975
Amdo Tibetan vs. Southern Rengma Naga,3.52755453002516
Amdo Tibetan vs. Southern Yukaghir,2.20340222251668
Amdo Tibetan vs. Southwestern Dargwa,2.87331025279588
Amdo Tibetan vs. Sri Lanka Malay,1.1667045511387
Amdo Tibetan vs. Standard Malay,1.82821287103531
Amdo Tibetan vs. Stau-Dgebshes,2.97476692336346
Amdo Tibetan vs. Sui,3.98580903414528
Amdo Tibetan vs. Sunwar,3.13945244970514
Amdo Tibetan vs. Tai Do-Mene-Yo,2.78024194005296
Amdo Tibetan vs. Tamil,2.39828758151443
Amdo Tibetan vs. Tangam,1.26491403387908
Amdo Tibetan vs. Tatar,2.11816725508967
Amdo Tibetan vs. Thado Chin,3.89957783011974
Amdo Tibetan vs. Thai,2.79976392390541
Amdo Tibetan vs. Thakali,2.45873043596298
Amdo Tibetan vs. Thangmi,2.72201111969204
Amdo Tibetan vs. Thulung,2.47020959089412
Amdo Tibetan vs. Tibetan,2.93053301176934
Amdo Tibetan vs. Toda,2.88309998343343
Amdo Tibetan vs. Tsat,4.64023257428787
Amdo Tibetan vs. Tsez,1.86719462851436
Amdo Tibetan vs. Tshangla,2.55650996422249
Amdo Tibetan vs. Tulu,1.50902359365806
Amdo Tibetan vs. Tundra Nenets,1.90690903174502
Amdo Tibetan vs. Tuvinian,1.94804009619448
Amdo Tibetan vs. Udihe,1.92238670795121
Amdo Tibetan vs. Uighur,2.4459672762318
Amdo Tibetan vs. Vaagri Booli,1.32759175425655
Amdo Tibetan vs. Vach-Vasjugan,1.94348261514557
Amdo Tibetan vs. Varhadi-Nagpuri,1.27693618724453
Amdo Tibetan vs. Vietnamese,2.81180511453263
Amdo Tibetan vs. Waddar,2.27630254582064
Amdo Tibetan vs. Wambule,1.92458082319457
Amdo Tibetan vs. Wayu,1.85156080980712
Amdo Tibetan vs. Welsh,3.70322188009459
Amdo Tibetan vs. West Yugur,2.67735760221268
Amdo Tibetan vs. Western Armenian,3.31679935806588
Amdo Tibetan vs. Western Magar,1.30750243842096
Amdo Tibetan vs. Western Muya,3.14032327115518
Amdo Tibetan vs. Western Ong-Be,4.40255932309289
Amdo Tibetan vs. Western Parbate Kham,2.70737546873424
Amdo Tibetan vs. Western Puroik,4.10857977723824
Amdo Tibetan vs. Western Tamang,3.21111023377993
Amdo Tibetan vs. Western Xiangxi Miao,3.50827504375833
Amdo Tibetan vs. Westphalic,4.1678445526821
Amdo Tibetan vs. Wu Chinese,3.78680300959317
Amdo Tibetan vs. Wuding-Luquan Yi,5.06570777868927
Amdo Tibetan vs. Wutunhua,1.74398222874639
Amdo Tibetan vs. Yakkha,2.07990966223173
Amdo Tibetan vs. Yerong-Southern Buyang,3.4115185192005
Amdo Tibetan vs. Yongbei Zhuang,3.30127827350224
Amdo Tibetan vs. Youle Jinuo,3.43751548172378
Amdo Tibetan vs. Yue Chinese,2.9053161135193
Amdo Tibetan vs. Zaiwa,2.7787429769564
Amdo Tibetan vs. Zauzou,4.02328066814698
Amdo Tibetan vs. Zbu,2.75716021982523
Amdo Tibetan vs. Zeme Naga,3.54984692812139
Angami Naga vs. Angami Naga,0
Angami Naga vs. Ao Naga,2.80161489293708
Angami Naga vs. Archi,4.71787795482846
Angami Naga vs. Aromanian,4.38805486680453
Angami Naga vs. Arpitan,2.47040181431349
Angami Naga vs. Arvanitika Albanian,4.66795336589426
Angami Naga vs. Asho Chin,3.63801800105503
Angami Naga vs. Assamese,3.87531511285838
Angami Naga vs. Asturian-Leonese-Cantabrian,3.68213625565159
Angami Naga vs. Atong (India),3.1849033228166
Angami Naga vs. Avar,4.83230166362503
Angami Naga vs. Baba Malay,4.78435537059052
Angami Naga vs. Badaga,3.24940606528411
Angami Naga vs. Bagvalal,4.85874849140699
Angami Naga vs. Bantawa,3.43325415418878
Angami Naga vs. Basque,4.76013502981529
Angami Naga vs. Betta Kurumba,3.80590141540067
Angami Naga vs. Bezhta,4.40356341217487
Angami Naga vs. Bih,3.25262726090106
Angami Naga vs. Bisu,2.21769971007938
Angami Naga vs. Biyo,1.62359958219426
Angami Naga vs. Bodo-Mech,2.62251959105716
Angami Naga vs. Bolyu,2.27365649736978
Angami Naga vs. Bonan,3.15811091159366
Angami Naga vs. Budukh,4.61480298962268
Angami Naga vs. Bugan,2.10242052610775
Angami Naga vs. Bujhyal,3.39768220637851
Angami Naga vs. Bulo Stieng,3.07731747397153
Angami Naga vs. Bunan,4.33856865455431
Angami Naga vs. Burmese,2.2779868355253
Angami Naga vs. Burushaski,4.20594288825654
Angami Naga vs. Cao Miao,2.48723617117619
Angami Naga vs. Catalan,4.58716540679414
Angami Naga vs. Central Bai,1.29287656845285
Angami Naga vs. Central Chong,2.57998768980708
Angami Naga vs. Central Hongshuihe Zhuang,2.47436621604087
Angami Naga vs. Central Khmer,4.23085748595828
Angami Naga vs. Chak,5.91352346151082
Angami Naga vs. Chintang,3.06476442243988
Angami Naga vs. Chitwania Tharu,3.68701549637722
Angami Naga vs. Chong of Chanthaburi,2.21763481521648
Angami Naga vs. Chothe,2.48118445310847
Angami Naga vs. Chukchi,3.24609142228199
Angami Naga vs. Chut,2.28369440293846
Angami Naga vs. Chuvash,4.50380653799118
Angami Naga vs. Cosao,2.31740355398062
Angami Naga vs. Cypriot Arabic,5.03274375022022
Angami Naga vs. Daai Chin,4.24332586411762
Angami Naga vs. Dagur,3.27433999624646
Angami Naga vs. Daman-Diu Portuguese,4.39027506859652
Angami Naga vs. Dandami Maria,5.171818142846
Angami Naga vs. Danish,5.6628496176926
Angami Naga vs. Daohua,0.987290851180688
Angami Naga vs. Dari,3.89736847568001
Angami Naga vs. Darma,2.85519418150074
Angami Naga vs. Deori,2.44770747480004
Angami Naga vs. Dhimal,3.58304290998441
Angami Naga vs. Dhivehi,3.1699702026772
Angami Naga vs. Domari,3.69333731102385
Angami Naga vs. Dongxiang,3.65837558769944
Angami Naga vs. Duhumbi,3.57495134247344
Angami Naga vs. Dumi,3.49526765882361
Angami Naga vs. Dungan,2.27382823501691
Angami Naga vs. Duoluo Gelao,2.02262978843573
Angami Naga vs. Dutch,4.21371138441388
Angami Naga vs. Dzongkha,3.16937135923157
Angami Naga vs. E,2.9291623142665
Angami Naga vs. Eastern Katu,3.18099291442133
Angami Naga vs. Eastern Kayah,0.884830952513495
Angami Naga vs. Eastern Magar,4.67503355896698
Angami Naga vs. Eastern Newari,3.6401376675778
Angami Naga vs. Eastern Panjabi,3.94453336798942
Angami Naga vs. Eastern Tamang,2.67770318864096
Angami Naga vs. Enu,1.39909616087333
Angami Naga vs. Ersu,2.12101803355117
Angami Naga vs. Estonian Swedish,4.918571553367
Angami Naga vs. Evenki,3.93154893949009
Angami Naga vs. Forest Enets,4.35611852776652
Angami Naga vs. French,5.85187346148338
Angami Naga vs. Friulian,5.04458274525843
Angami Naga vs. Galo,2.34154795899876
Angami Naga vs. Gan Chinese,2.20117790099012
Angami Naga vs. Gata',4.18974239082349
Angami Naga vs. Georgian,6.96956973120647
Angami Naga vs. German,7.49470931809587
Angami Naga vs. Gheg Albanian,5.89067959830291
Angami Naga vs. Gilaki,4.41800255893523
Angami Naga vs. Godoberi,3.92348533845899
Angami Naga vs. Godwari,3.83802223823812
Angami Naga vs. Gujarati,5.32718537070393
Angami Naga vs. Gurani,5.34953613816676
Angami Naga vs. Hakka Chinese,2.863031176863
Angami Naga vs. Halbi,4.65179105648507
Angami Naga vs. Halh Mongolian,6.91096859971629
Angami Naga vs. Hills Karbi,2.15543283338484
Angami Naga vs. Hindi,3.98175915471116
Angami Naga vs. Hinuq,3.34234277880268
Angami Naga vs. Hmong Njua,1.06855984236255
Angami Naga vs. Hokkaido Ainu,3.21737370033195
Angami Naga vs. Honi,1.9847338615211
Angami Naga vs. Hui Chinese,2.14440502966029
Angami Naga vs. Hungarian,5.35511955775595
Angami Naga vs. Icelandic,4.5107116021063
Angami Naga vs. Ingrian,3.28967301921673
Angami Naga vs. Irula of the Nilgiri,4.51764994512959
Angami Naga vs. Italian,3.64261674297497
Angami Naga vs. Iu Mien,2.94829948810353
Angami Naga vs. Japanese,2.285160220791
Angami Naga vs. Japhug,4.42496303353334
Angami Naga vs. Jarawa (India),3.23383891874396
Angami Naga vs. Jejueo,3.22036918496794
Angami Naga vs. Jennu Kurumba,3.66940936140167
Angami Naga vs. Jerung,3.20352299153444
Angami Naga vs. Jinyu Chinese,2.16258184504135
Angami Naga vs. Jiongnai Bunu,2.44386144623076
Angami Naga vs. Kabardian,5.42532831029774
Angami Naga vs. Kadar,3.17403582457215
Angami Naga vs. Kado,2.61557874570133
Angami Naga vs. Kaduo,1.48380148266935
Angami Naga vs. Kashmiri,3.49962460943525
Angami Naga vs. Kathmandu Valley Newari,4.00482133307356
